company,sector,status,tahun_lk,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22
KMDS,consumer non-cyclicals,alive,2022,3.17,1.99,0.0,0.21,1.26,20.66,26.12,0.33,0.19,0.15,0.44,0.35,0.43,1.41,5.7,3.29,60.27,397.01,230.7,9.54,1.45,2.49
KMDS,consumer non-cyclicals,alive,2023,4.59,3.59,0.0,0.15,1.18,20.97,24.81,0.32,0.18,0.15,0.07,0.07,0.07,1.41,5.36,2.87,64.27,422.87,259.09,6.6,1.0,1.64
PURI,properties & real estates,alive,2019,1.08,0.11,0.0,0.6,2.52,6.97,22.44,0.34,0.2,0.17,0.0,0.0,0.0,0.0,0.0,9.58,14.95,90.41,66.62,0.0,0.0,0.0
PURI,properties & real estates,alive,2020,2.38,0.14,0.05,0.46,1.85,3.32,7.98,0.35,0.13,0.1,-0.51,0.05,-0.39,0.39,0.34,0.64,7.31,75.82,91.7,40.77,3.93,3.25
PURI,properties & real estates,alive,2021,2.64,0.27,0.12,0.43,1.77,4.47,10.0,0.36,0.18,0.14,0.37,-0.17,0.24,0.28,0.21,0.49,10.04,63.3,100.35,39.24,6.22,3.93
PURI,properties & real estates,alive,2022,1.77,0.43,0.34,0.6,2.51,0.45,1.42,0.43,0.0,0.02,-0.86,-0.49,-0.92,0.12,0.09,0.24,1.42,32.2,100.06,160.56,7.08,2.28
PURI,properties & real estates,alive,2023,1.56,0.29,0.41,0.63,2.69,0.7,2.35,0.27,0.05,0.02,0.7,1.04,0.52,0.2,0.2,0.58,2.41,65.61,102.43,82.99,3.05,1.95
SOHO,healthcare,alive,2020,1.89,1.31,0.0,0.47,1.89,4.12,7.81,0.22,0.04,0.03,0.45,0.22,0.45,1.65,4.91,3.83,135.61,4856.68,1736.91,33.92,0.95,2.65
SOHO,healthcare,alive,2021,2.02,1.34,0.0,0.45,1.82,13.68,24.92,0.22,0.1,0.08,2.2,0.15,2.2,1.73,5.07,4.19,433.49,5575.43,1739.47,14.71,1.14,3.66
SOHO,healthcare,alive,2022,2.04,1.44,0.0,0.46,1.84,7.97,14.69,0.18,0.06,0.05,-0.35,0.03,-0.35,1.72,5.25,3.69,281.07,5744.01,1912.71,19.3,0.94,2.84
SOHO,healthcare,alive,2023,1.89,1.26,0.0,0.49,1.98,7.82,15.48,0.16,0.05,0.05,-0.9,0.12,0.04,1.78,5.43,4.2,29.26,645.92,189.03,17.09,0.77,2.65
HOMI,properties & real estates,alive,2019,1.77,1.77,0.85,0.61,2.57,2.73,7.01,0.32,0.19,0.13,0.0,0.0,0.0,0.0,0.0,0.77,6.31,50.32,90.12,0.0,0.0,0.0
HOMI,properties & real estates,alive,2020,1.31,1.31,0.39,0.51,2.05,0.53,1.09,0.37,0.08,0.04,-0.75,-0.09,-0.69,0.15,0.0,0.91,1.59,36.62,145.25,830.19,36.04,9.09
HOMI,properties & real estates,alive,2021,1.0,1.0,0.28,0.55,2.22,2.02,4.48,0.45,0.21,0.09,3.28,1.18,3.29,0.25,0.0,-289.71,6.81,79.87,152.12,238.77,20.36,10.69
HOMI,properties & real estates,alive,2022,1.12,1.12,0.25,0.52,2.09,2.65,5.54,0.38,0.18,0.09,0.31,0.18,0.31,0.28,0.0,4.42,8.92,94.38,161.03,37.89,3.58,2.1
HOMI,properties & real estates,alive,2023,1.33,1.33,0.12,0.41,1.69,1.94,3.28,0.3,0.15,0.07,-0.69,-0.15,-0.39,0.26,0.0,2.12,2.73,40.18,83.24,80.59,5.48,2.64
ROCK,properties & real estates,alive,2019,0.68,0.68,0.36,0.46,1.85,0.67,1.24,0.54,0.31,0.04,0.0,0.0,0.0,0.0,0.0,-6.52,4.29,109.48,346.49,0.0,0.0,0.0
ROCK,properties & real estates,alive,2020,3.38,3.38,0.14,0.28,1.39,-0.71,-0.99,0.47,0.2,-0.08,-2.24,-0.24,-2.55,0.11,0.0,1.04,-5.31,66.97,534.8,-171.37,13.59,1.7
ROCK,properties & real estates,alive,2021,0.96,0.96,0.11,0.27,1.37,-0.51,-0.7,0.41,0.2,-0.06,-0.3,-0.13,-0.3,0.08,0.0,-61.71,-3.7,58.35,531.33,-190.54,12.08,1.33
ROCK,properties & real estates,alive,2022,1.59,1.59,0.09,0.26,1.35,0.55,0.75,0.43,0.25,0.06,-2.08,0.17,-2.08,0.09,0.0,4.32,4.0,68.26,535.48,68.0,3.98,0.51
ROCK,properties & real estates,alive,2023,0.72,0.72,0.06,0.19,1.24,1.2,1.48,0.45,0.26,0.11,1.04,0.09,1.04,0.11,0.0,-8.13,8.16,74.51,551.98,46.57,5.1,0.69
ENZO,consumer non-cyclicals,alive,2019,1.5,0.66,1.67,0.64,2.76,0.44,1.22,0.14,0.05,0.0,0.0,0.0,0.0,0.0,0.0,8.21,0.65,251.59,52.87,0.0,0.0,0.0
ENZO,consumer non-cyclicals,alive,2020,1.47,0.75,0.7,0.46,1.84,0.44,0.81,0.09,0.03,0.0,-0.15,0.37,0.22,2.1,6.17,10.52,0.55,238.79,68.15,90.91,0.21,0.73
ENZO,consumer non-cyclicals,alive,2021,1.49,0.9,0.53,0.46,1.87,3.45,6.46,0.07,0.02,0.01,7.55,1.19,7.51,4.0,14.15,18.68,4.7,522.47,72.76,10.64,0.1,0.69
ENZO,consumer non-cyclicals,alive,2022,1.46,0.39,0.67,0.49,1.95,0.68,1.34,0.12,0.02,0.0,-0.79,-0.56,-0.79,1.65,4.06,8.15,0.99,231.63,74.02,66.67,0.28,0.89
ENZO,consumer non-cyclicals,alive,2023,1.26,0.32,1.02,0.56,2.28,-1.11,-2.53,0.08,0.01,-0.01,-2.84,0.02,-2.87,1.53,2.94,10.4,-1.82,236.43,71.92,-27.47,0.21,0.7
PLAN,consumer cyclicals,alive,2019,0.04,0.01,0.63,0.4,1.66,1.38,2.3,0.28,0.18,0.18,0.0,0.0,0.0,0.0,0.0,-0.2,0.92,5.13,39.82,0.0,0.0,0.0
PLAN,consumer cyclicals,alive,2020,0.04,0.01,0.35,0.27,1.38,0.45,0.62,0.18,0.11,0.11,-0.51,-0.17,-0.51,0.05,4.3,-0.16,0.45,4.24,71.85,222.22,23.57,1.39
PLAN,consumer cyclicals,alive,2021,0.04,0.0,0.37,0.29,1.4,-1.12,-1.58,0.23,0.04,-0.15,-3.47,0.74,-3.49,0.07,6.71,-0.29,-1.11,7.38,70.73,-32.43,4.88,0.51
PLAN,consumer cyclicals,alive,2022,0.08,0.06,0.39,0.31,1.45,-2.47,-3.57,0.18,0.01,-0.2,1.2,0.65,1.19,0.12,14.1,-0.47,-2.44,12.2,68.28,-11.07,2.21,0.4
PLAN,consumer cyclicals,alive,2023,0.09,0.07,0.4,0.31,1.45,-1.53,-2.22,0.18,0.07,-0.11,-0.39,0.14,-0.39,0.14,20.6,-0.54,-1.48,13.79,66.86,-18.92,2.03,0.42
PTDU,infrastructures,alive,2019,0.71,0.61,3.6,0.83,6.05,1.97,11.9,0.14,0.07,0.02,0.0,0.0,0.0,0.0,0.0,-3.64,3030000.0,121262715.61,25425023.52,0.0,0.0,0.0
PTDU,infrastructures,alive,2020,1.14,1.07,1.6,0.61,2.57,1.28,3.31,0.3,0.18,0.06,-1.0,-0.6,-0.02,0.25,3.09,2.46,2.48,40.59,74.9,368.95,22.54,12.22
PTDU,infrastructures,alive,2021,1.21,0.98,3.37,0.72,3.62,0.87,3.28,0.18,0.11,0.01,-0.19,4.01,0.01,0.85,6.43,5.06,2.01,162.83,61.16,94.53,1.17,3.11
PTDU,infrastructures,alive,2022,1.01,0.91,4.07,0.75,4.01,-23.64,-100.48,-0.11,-0.2,-0.42,-22.73,-0.37,-22.74,0.5,4.84,65.52,-43.68,103.24,43.48,-1.33,0.56,1.33
PTDU,infrastructures,alive,2023,0.83,0.67,7.12,0.83,5.93,-16.07,-107.16,0.23,0.12,-0.28,-0.48,-0.23,-0.48,0.49,4.57,-5.21,-22.52,79.06,21.01,-2.22,0.63,2.38
ATAP,properties & real estates,alive,2020,3.38,1.15,0.24,0.27,1.37,3.39,4.63,0.32,0.17,0.08,0.0,0.0,0.0,0.0,0.0,0.64,2.71,32.25,58.58,56.09,4.71,2.59
ATAP,properties & real estates,alive,2021,6.49,3.0,0.11,0.15,1.18,5.98,7.06,0.29,0.18,0.1,0.63,0.36,0.63,0.57,0.76,0.81,4.42,44.02,62.63,40.95,4.11,2.89
ATAP,properties & real estates,alive,2022,4.98,1.95,0.55,0.31,1.45,1.86,2.7,0.33,0.13,0.05,-0.61,-0.23,-0.61,0.41,0.55,0.52,1.72,34.02,63.69,48.26,2.44,1.3
ATAP,properties & real estates,alive,2023,5.23,1.79,0.55,0.3,1.43,0.14,0.2,0.38,0.12,0.01,-0.92,-0.44,-0.92,0.21,0.23,0.29,0.13,18.92,63.67,400.0,2.75,0.82
VICI,consumer non-cyclicals,alive,2017,1.33,0.93,0.77,0.53,2.14,11.86,25.4,0.52,0.2,0.13,0.0,0.0,0.0,0.0,0.0,5.55,1920000.0,14976239.34,7550886.59,0.0,0.0,0.0
VICI,consumer non-cyclicals,alive,2018,1.26,0.82,0.63,0.51,2.02,10.58,21.39,0.52,0.17,0.11,-0.03,0.13,-0.03,1.01,2.39,7.99,1866139.34,16992233.94,8722880.86,0.0,0.0,0.0
VICI,consumer non-cyclicals,alive,2019,1.48,0.8,0.56,0.47,1.87,14.34,26.82,0.54,0.21,0.14,-0.79,0.34,0.71,1.14,2.41,6.29,392149.58,2799266.74,1462061.8,0.0,0.0,0.0
VICI,consumer non-cyclicals,alive,2020,2.27,1.3,0.36,0.34,1.52,15.46,23.54,0.5,0.21,0.14,-1.0,0.31,0.33,1.2,2.63,3.6,22.12,155.96,93.95,14.1,2.0,3.32
VICI,consumer non-cyclicals,alive,2021,3.47,1.95,0.19,0.25,1.33,17.77,23.63,0.5,0.2,0.15,0.19,0.1,0.19,1.18,2.47,2.89,26.43,171.9,111.83,19.49,3.0,4.61
VICI,consumer non-cyclicals,alive,2022,2.57,1.32,0.18,0.3,1.44,8.48,12.19,0.53,0.14,0.09,-0.45,-0.09,-0.45,0.97,1.79,2.71,14.56,155.89,119.41,35.03,3.27,4.27
VICI,consumer non-cyclicals,alive,2023,3.77,1.92,0.08,0.2,1.25,15.54,19.42,0.56,0.18,0.13,0.83,0.3,0.83,1.18,2.0,3.09,26.6,203.06,136.96,24.44,3.2,4.75
PMMP,consumer non-cyclicals,alive,2017,1.16,0.22,3.96,0.82,5.58,2.74,15.32,0.22,0.14,0.04,0.0,0.0,0.0,0.0,0.0,6.0,319802.98,630.08,2087886.95,0.0,0.0,0.0
PMMP,consumer non-cyclicals,alive,2018,1.05,0.23,3.65,0.81,5.2,4.2,21.87,0.18,0.1,0.06,1.0,0.2,0.87,0.8,0.96,16.83,638225.19,755.5,2918484.38,0.0,0.0,0.0
PMMP,consumer non-cyclicals,alive,2019,1.1,0.22,3.63,0.81,5.15,2.47,12.71,0.21,0.13,0.04,-0.36,-0.06,-0.36,0.64,0.78,7.94,406702.63,713.48,3198704.06,0.0,0.0,0.0
PMMP,consumer non-cyclicals,alive,2020,1.22,0.22,2.41,0.74,3.83,4.27,16.35,0.21,0.12,0.06,-1.0,0.2,0.78,0.73,0.86,4.75,63.5,0.07,388.35,4.03,0.24,0.66
PMMP,consumer non-cyclicals,alive,2021,1.21,0.31,2.21,0.73,3.65,3.47,12.65,0.23,0.11,0.05,-0.11,0.03,-0.09,0.69,0.8,4.42,56.53,0.07,447.02,8.56,0.45,1.08
PMMP,consumer non-cyclicals,alive,2022,1.18,0.32,2.2,0.73,3.66,2.42,8.85,0.18,0.07,0.04,-0.16,0.08,-0.19,0.67,0.88,4.74,47.69,0.08,538.61,8.6,0.34,0.76
PMMP,consumer non-cyclicals,alive,2023,1.17,0.35,2.35,0.73,3.69,0.03,0.1,0.16,0.07,0.0,-0.99,-0.01,-0.99,0.62,0.88,5.14,0.53,0.08,533.61,494.34,0.22,0.49
WIFI,technology,alive,2017,1.02,0.51,0.0,0.89,9.07,3.06,27.74,0.61,0.12,0.08,0.0,0.0,0.0,0.0,0.0,17.82,0.24,3.07,0.87,0.0,0.0,0.0
WIFI,technology,alive,2018,1.22,0.66,0.0,0.88,8.54,11.19,95.47,0.74,5.67,5.62,75.96,0.07,75.83,0.04,0.25,2.43,18.47,3.28,19.34,0.0,0.0,0.0
WIFI,technology,alive,2019,0.22,0.21,5.48,0.92,12.87,0.66,8.71,0.57,0.31,0.06,-0.92,6.4,-0.92,0.11,3.52,-0.24,1.43,18.81,16.41,0.0,0.0,0.0
WIFI,technology,alive,2020,2.36,2.28,0.06,0.19,1.24,0.43,0.53,0.57,0.29,0.02,-0.21,0.3,-0.57,0.1,5.49,0.7,1.13,24.4,212.42,584.07,27.05,3.11
WIFI,technology,alive,2021,1.11,1.07,0.3,0.42,1.74,2.88,5.03,0.13,0.05,0.06,10.14,7.23,25.84,0.56,94.72,40.51,12.59,190.68,250.52,43.29,2.86,2.18
WIFI,technology,alive,2022,1.67,1.67,0.63,0.56,2.3,4.15,9.58,0.24,0.2,0.13,1.06,0.18,1.36,0.4,198.5,5.24,25.93,204.52,270.61,5.01,0.64,0.48
FAPA,consumer non-cyclicals,alive,2019,0.54,0.31,1.0,0.57,2.33,-3.13,-7.22,0.03,-0.1,-0.12,0.0,0.0,0.0,0.0,0.0,-2.85,-277.25,2446.58,3838.93,0.0,0.0,0.0
FAPA,consumer non-cyclicals,alive,2020,0.82,0.4,1.6,0.65,2.89,-1.54,-4.65,0.15,0.05,-0.05,-0.88,0.24,-0.49,0.34,5.5,-14.61,-33.15,721.15,713.11,0.0,0.0,0.0
FAPA,consumer non-cyclicals,alive,2021,1.39,0.8,1.34,0.6,2.49,4.85,12.82,0.28,0.2,0.12,-4.2,0.3,-4.21,0.43,5.23,10.17,105.92,934.17,826.24,30.31,3.44,3.89
FAPA,consumer non-cyclicals,alive,2022,0.88,0.49,0.83,0.55,2.21,8.22,19.11,0.33,0.27,0.16,0.84,0.42,0.84,0.58,4.91,-19.79,195.39,1330.42,1022.51,22.01,3.23,4.21
FAPA,consumer non-cyclicals,alive,2023,0.69,0.43,0.66,0.53,2.12,1.78,3.97,0.16,0.07,0.03,-0.78,0.05,-0.78,0.59,5.65,-6.38,42.31,1394.78,1065.59,125.27,3.8,4.97
DCII,technology,alive,2017,0.58,0.57,0.39,0.39,1.63,7.03,11.49,0.39,0.19,0.37,0.0,0.0,0.0,0.0,0.0,-2.65,188077.69,503318.55,1637482.08,0.0,0.0,0.0
DCII,technology,alive,2018,0.53,0.52,1.03,0.6,2.48,5.71,14.15,0.47,0.34,0.21,0.29,1.3,0.29,0.33,119.61,-2.76,243180.28,1158315.34,1718461.9,0.0,0.0,0.0
DCII,technology,alive,2019,0.44,0.43,1.52,0.68,3.1,6.35,19.69,0.48,0.39,0.22,0.73,0.67,0.73,0.36,67.98,-2.34,421027.9,1934118.52,2138214.5,0.0,0.0,0.0
DCII,technology,alive,2020,0.45,0.44,1.95,0.7,3.38,7.52,25.44,0.49,0.41,0.24,-1.0,0.55,0.72,0.37,115.0,-2.69,90.39,374.78,355.31,0.0,0.0,0.0
DCII,technology,alive,2021,0.64,0.63,1.14,0.59,2.46,8.74,21.52,0.55,0.48,0.3,0.21,0.15,0.43,0.32,277.65,-5.17,109.68,365.49,509.68,400.94,120.32,86.28
DCII,technology,alive,2022,0.94,0.93,0.82,0.51,2.03,11.43,23.2,0.57,0.5,0.35,0.41,0.2,0.41,0.34,134.99,-39.81,154.31,437.95,665.0,238.64,84.09,55.38
KETR,infrastructures,alive,2021,8.4,4.45,0.87,0.52,2.07,8.27,17.17,0.57,0.42,0.26,0.0,0.0,0.0,0.0,0.0,0.48,57.35,224.45,333.97,0.0,0.0,0.0
KETR,infrastructures,alive,2022,7.99,3.84,0.68,0.46,1.86,4.21,7.83,0.54,0.35,0.19,-0.59,-0.21,-0.41,0.24,0.29,0.35,23.78,124.29,303.65,11.61,2.22,0.91
KETR,infrastructures,alive,2023,2.8,1.5,0.72,0.57,2.31,3.56,8.24,0.6,0.4,0.2,0.15,0.11,0.15,0.21,0.24,0.38,27.28,137.44,330.97,8.58,1.7,0.71
DGNS,healthcare,alive,2020,3.44,3.25,0.0,0.25,1.34,39.74,53.18,0.47,0.38,0.29,1.84,2.57,4.68,1.91,24.31,2.46,52.69,183.17,99.07,0.0,0.0,0.0
DGNS,healthcare,alive,2021,5.78,5.49,0.01,0.17,1.2,26.57,31.86,0.5,0.27,0.21,-0.02,0.65,0.22,1.61,22.35,2.37,51.44,241.75,161.44,14.48,3.08,4.61
DGNS,healthcare,alive,2022,11.28,10.66,0.06,0.12,1.14,5.28,6.02,0.49,0.08,0.07,-0.8,-0.36,-0.8,0.8,13.66,1.79,10.13,154.31,168.34,24.09,1.58,1.45
DGNS,healthcare,alive,2023,6.08,5.72,0.16,0.28,1.39,-5.03,-6.98,0.41,-0.1,-0.09,-2.08,-0.24,-2.08,0.57,14.67,1.99,-10.92,116.56,156.47,-22.53,2.11,1.57
UFOE,consumer cyclicals,alive,2017,0.95,0.18,2.51,0.83,5.83,0.69,4.01,0.06,0.02,0.0,0.0,0.0,0.0,0.0,0.0,-62.57,599084.77,211520128.38,14953785.51,0.0,0.0,0.0
UFOE,consumer cyclicals,alive,2018,0.94,0.22,2.21,0.81,5.15,1.6,8.24,0.07,0.02,0.01,1.29,0.12,1.29,2.74,4.61,-58.33,1373451.53,237269820.32,16673797.37,0.0,0.0,0.0
UFOE,consumer cyclicals,alive,2019,1.37,0.64,0.62,0.61,2.53,1.78,4.5,0.08,0.02,0.01,-1.0,0.06,0.54,2.47,4.93,10.51,2.87,344.39,63.8,0.0,0.0,0.0
UFOE,consumer cyclicals,alive,2020,0.93,0.19,0.72,0.61,2.54,2.95,7.48,0.09,0.03,0.01,0.79,0.1,0.79,2.26,5.11,-57.68,5.13,380.05,68.61,0.0,0.0,0.0
UFOE,consumer cyclicals,alive,2021,0.86,0.16,0.78,0.58,2.36,2.83,6.69,0.11,0.02,0.02,0.02,0.01,0.28,1.89,4.5,-23.87,5.24,305.9,78.35,310.11,5.31,20.74
UFOE,consumer cyclicals,alive,2022,1.02,0.25,0.49,0.54,2.18,2.92,6.4,0.1,0.01,0.02,0.05,0.1,0.05,1.8,4.5,211.86,5.5,336.7,85.9,43.27,0.71,2.77
UFOE,consumer cyclicals,alive,2023,0.97,0.2,0.45,0.53,2.14,2.87,6.16,0.1,0.01,0.01,0.03,0.14,0.03,2.0,4.82,-127.35,5.66,385.48,91.88,34.63,0.51,2.13
BANK,financials,alive,2017,0.0,0.0,0.0,0.54,2.19,-0.77,-1.68,0.86,0.96,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,-10353.74,110334.8,617573.95,0.0,0.0,0.0
BANK,financials,alive,2018,0.0,0.0,0.0,0.2,1.25,-9.78,-12.21,0.93,-1.44,-1.05,5.61,-0.41,5.61,0.06,0.0,0.0,-68481.77,65016.42,561083.9,0.0,0.0,0.0
BANK,financials,alive,2019,0.0,0.0,0.0,0.17,1.2,10.8,12.98,1.0,0.17,1.5,-2.19,-0.16,-2.19,0.07,0.0,0.0,81797.2,54462.69,630342.33,0.0,0.0,0.0
WMUU,consumer non-cyclicals,alive,2019,1.55,1.38,0.92,0.65,2.88,4.18,12.22,0.13,0.09,0.06,0.0,0.0,0.0,0.0,0.0,4.56,144638.03,2306867.06,1183246.17,0.0,0.0,0.0
WMUU,consumer non-cyclicals,alive,2020,1.06,0.87,0.43,0.52,2.09,5.15,10.86,0.14,0.09,0.06,-1.0,0.99,1.01,1.01,16.12,46.95,6.63,104.48,61.07,0.0,0.0,0.0
WMUU,consumer non-cyclicals,alive,2021,1.73,1.42,0.58,0.47,1.88,9.05,17.11,0.14,0.1,0.07,1.44,1.69,1.85,1.66,21.8,8.15,16.17,238.79,94.53,9.46,0.64,1.62
WMUU,consumer non-cyclicals,alive,2022,0.56,0.39,0.97,0.56,2.26,-0.33,-0.75,0.08,0.03,0.0,-1.04,-0.2,-1.05,0.98,15.89,-7.85,-0.69,189.91,92.19,-123.19,0.45,0.92
WMUU,consumer non-cyclicals,alive,2023,0.57,0.49,1.18,0.6,2.53,-8.91,-22.6,-0.3,-0.47,-0.66,23.64,-0.86,21.91,0.13,5.68,-2.07,-17.0,26.02,75.21,-2.94,1.92,0.66
EDGE,technology,alive,2017,1.59,1.59,0.0,0.43,1.74,18.2,32.26,0.52,0.3,0.29,0.0,0.0,0.0,0.0,0.0,3.12,5550000.0,19328705.77,17209199.47,0.0,0.0,0.0
EDGE,technology,alive,2018,1.61,1.61,0.0,0.34,1.52,22.3,34.15,0.49,0.32,0.33,0.64,0.43,0.64,0.78,0.0,4.06,9080522.47,27697744.2,26592839.17,0.0,0.0,0.0
EDGE,technology,alive,2019,2.3,2.3,0.0,0.31,1.44,22.33,32.48,0.46,0.33,0.3,0.39,0.54,0.4,0.88,0.0,2.31,12658400.84,42662143.45,38975239.99,0.0,0.0,0.0
EDGE,technology,alive,2020,0.92,0.92,0.0,0.42,1.72,22.77,39.61,0.37,0.3,0.26,-1.0,0.38,0.18,0.96,0.0,-28.28,376.74,1471.58,951.2,0.0,0.0,0.0
EDGE,technology,alive,2021,2.27,2.27,0.0,0.19,1.23,9.72,12.03,0.33,0.25,0.2,-0.19,0.3,0.02,0.69,0.0,2.24,305.83,1534.32,2542.46,76.51,15.25,9.2
EDGE,technology,alive,2022,1.67,1.67,0.03,0.25,1.33,11.59,15.42,0.38,0.28,0.23,0.51,0.33,0.5,0.57,0.0,3.77,460.47,2034.95,2985.84,43.43,9.83,6.7
UNIQ,energy,alive,2019,0.67,0.66,1.22,0.52,2.08,3.0,6.26,0.17,0.1,0.05,0.0,0.0,0.0,0.0,0.0,-4.68,6.97,133.01,111.4,0.0,0.0,0.0
UNIQ,energy,alive,2020,0.86,0.84,0.91,0.49,1.96,-0.37,-0.72,0.11,0.04,-0.01,-1.11,-0.11,-1.11,0.53,101.3,-9.8,-0.8,118.6,110.16,0.0,0.0,0.0
UNIQ,energy,alive,2021,0.97,0.94,0.6,0.35,1.53,-1.83,-2.81,0.05,-0.02,-0.03,2.78,0.07,3.76,0.6,81.5,-66.78,-3.02,101.4,107.37,-29.14,0.87,0.82
UNIQ,energy,alive,2022,1.37,1.33,0.55,0.38,1.62,3.94,6.39,0.12,0.06,0.05,-3.42,0.33,-3.42,0.77,80.28,7.17,7.31,135.32,114.39,8.07,0.44,0.52
UNIQ,energy,alive,2023,1.11,1.08,1.01,0.46,1.86,5.85,10.9,0.16,0.11,0.07,0.85,0.35,0.85,0.87,88.7,22.91,13.53,182.08,124.21,15.96,1.19,1.74
BEBS,basic materials,alive,2019,1.01,0.98,0.0,0.93,14.7,0.06,0.88,0.19,0.11,0.01,0.0,0.0,0.0,0.0,0.0,5.64,8849.42,590562.43,1008849.42,0.0,0.0,0.0
BEBS,basic materials,alive,2020,2.15,1.18,0.0,0.07,1.07,5.11,5.6,0.31,0.26,0.19,-1.0,6.5,92.98,0.28,5.11,4.35,2.97,15.81,53.0,0.0,0.0,0.0
BEBS,basic materials,alive,2021,3.77,2.91,0.0,0.06,1.07,15.11,16.36,0.33,0.31,0.24,3.12,3.15,4.29,0.81,10.27,3.67,12.23,51.04,74.78,480.38,115.1,78.56
BEBS,basic materials,alive,2022,2.73,1.92,0.0,0.09,1.1,14.52,16.11,0.27,0.24,0.19,-0.78,0.41,0.12,0.82,9.56,5.03,2.73,14.4,16.95,271.06,51.39,43.66
BEBS,basic materials,alive,2023,0.51,0.42,0.0,0.09,1.1,4.87,5.43,0.18,0.14,0.11,-0.64,-0.38,-0.64,0.46,9.62,-9.82,0.97,8.93,17.93,51.55,5.6,2.79
SNLK,consumer cyclicals,alive,2017,3.82,3.74,0.0,0.08,1.09,-2.58,-2.81,0.77,-0.11,-0.08,0.0,0.0,0.0,0.0,0.0,1.92,-582049.47,7559819.25,20732091.63,0.0,0.0,0.0
SNLK,consumer cyclicals,alive,2018,6.06,5.9,0.0,0.06,1.06,-0.58,-0.61,0.76,-0.07,-0.02,-0.78,0.02,-0.78,0.35,14.16,1.66,-126585.94,7723864.62,20604547.26,0.0,0.0,0.0
SNLK,consumer cyclicals,alive,2019,8.5,8.34,0.0,0.05,1.06,-0.96,-1.02,0.78,-0.09,-0.03,0.64,-0.07,0.64,0.33,12.02,1.37,-207509.85,7161447.57,20395935.48,0.0,0.0,0.0
SNLK,consumer cyclicals,alive,2020,5.62,5.46,0.29,0.28,1.39,8.23,11.46,0.78,1.34,0.87,-1.0,-0.56,-14.09,0.12,6.63,1.09,54.33,62.8,474.08,0.0,0.0,0.0
SNLK,consumer cyclicals,alive,2021,3.72,3.68,0.25,0.25,1.33,-3.5,-4.65,0.8,-0.53,-0.35,-1.29,0.1,-1.44,0.1,9.53,0.9,-15.97,46.06,343.4,-56.36,19.54,2.62
SNLK,consumer cyclicals,alive,2022,1.86,1.82,0.27,0.26,1.36,-2.48,-3.36,0.81,-0.14,-0.14,-0.3,0.74,-0.3,0.18,16.91,3.04,-11.18,79.98,332.61,-55.46,7.75,1.86
SNLK,consumer cyclicals,alive,2023,1.74,1.69,0.19,0.22,1.28,1.33,1.71,0.55,-0.07,0.06,-1.58,0.31,-1.58,0.22,34.17,4.62,6.44,105.0,377.03,79.97,4.9,1.37
ZYRX,technology,alive,2017,0.99,0.43,63.08,0.99,77.29,-11.72,-905.76,0.19,-0.05,-0.11,0.0,0.0,0.0,0.0,0.0,-92.89,-53004.79,499264.02,5851.97,0.0,0.0,0.0
ZYRX,technology,alive,2018,0.87,0.38,-11.1,1.05,-19.41,-8.69,168.57,0.18,0.02,-0.06,-0.27,0.2,-0.27,1.34,2.26,-10.75,-38892.16,601255.19,-23071.45,0.0,0.0,0.0
ZYRX,technology,alive,2019,1.28,0.24,3.97,0.93,15.33,9.79,150.04,0.23,0.13,0.06,-2.73,0.75,-2.73,1.85,2.3,8.01,67250.78,1050066.49,44821.51,0.0,0.0,0.0
ZYRX,technology,alive,2020,1.72,1.12,0.66,0.6,2.5,28.05,70.06,0.29,0.23,0.16,-1.0,0.74,3.42,2.09,3.41,5.64,36.38,223.46,51.93,0.0,0.0,0.0
ZYRX,technology,alive,2021,3.45,2.06,0.2,0.28,1.39,25.13,34.87,0.18,0.14,0.11,0.44,1.91,0.92,3.2,9.21,4.45,52.31,488.12,150.02,10.04,1.08,3.5
ZYRX,technology,alive,2022,1.44,0.81,0.58,0.62,2.64,11.12,29.31,0.19,0.14,0.1,0.13,0.18,0.13,1.56,3.53,4.03,58.97,577.78,201.22,5.43,0.55,1.59
LFLO,consumer cyclicals,alive,2019,0.78,0.27,0.45,0.95,18.96,4.47,84.81,0.43,0.08,0.05,0.0,0.0,0.0,0.0,0.0,-4.25,0.97,18.7,1.14,0.0,0.0,0.0
LFLO,consumer cyclicals,alive,2020,1.27,0.76,0.03,0.68,3.15,3.67,11.57,0.35,0.06,0.04,0.09,0.7,0.42,1.07,1.8,4.72,1.06,24.42,9.18,0.0,0.0,0.0
LFLO,consumer cyclicals,alive,2021,2.77,1.04,0.01,0.32,1.46,2.9,4.25,0.31,0.04,0.04,0.25,0.48,0.25,0.97,1.44,1.44,1.32,36.05,31.18,72.73,2.66,3.08
LFLO,consumer cyclicals,alive,2022,1.95,0.87,0.0,0.47,1.87,4.12,7.8,0.4,0.06,0.05,1.02,0.38,0.98,0.9,1.05,1.74,2.67,49.45,34.26,21.35,1.15,1.66
LFLO,consumer cyclicals,alive,2023,1.79,0.79,0.0,0.51,2.05,7.98,16.51,0.47,0.13,0.11,1.53,0.25,1.6,0.83,0.87,1.83,6.76,61.74,40.97,8.88,0.97,1.46
